7.80214e+9, 7.64433e+1
4.93427e+9, 9.40500e+1
3.46499e+9, 1.12553e+2
2.63224e+9, 1.23991e+2
2.19152e+9, 1.31046e+2
1.80081e+9, 1.42376e+2
1.51895e+9, 1.56829e+2
1.09493e+9, 1.87678e+2
8.87994e+8, 2.09608e+2
8.10236e+8, 2.18480e+2
