7.88986e+8, 2.91858e+2
5.54051e+8, 3.49276e+2
4.04630e+8, 4.29660e+2
2.76795e+8, 5.28579e+2
2.13032e+8, 5.98571e+2
1.61826e+8, 6.77840e+2
1.18193e+8, 7.89099e+2
8.74580e+7, 9.44293e+2
8.08506e+7, 9.84248e+2
